year,class,cited_class,citation_count
2021,Y02B70,Y02T70,3
2021,Y02B70,Y02T90,710
2021,Y02B70,Y02W10,7
2021,Y02B70,Y02W30,2
2021,Y02B70,Y02W90,1
2021,Y02B80,Y02A10,4
2021,Y02B80,Y02A20,184
2021,Y02B80,Y02A30,818
2021,Y02B80,Y02A40,52
2021,Y02B80,Y02A50,8
2021,Y02B80,Y02A90,35
2021,Y02B80,Y02B10,92
2021,Y02B80,Y02B20,88
2021,Y02B80,Y02B30,26
2021,Y02B80,Y02B40,12
2021,Y02B80,Y02B60,2
2021,Y02B80,Y02B70,8
2021,Y02B80,Y02B80,810
2021,Y02B80,Y02B90,5
2021,Y02B80,Y02C10,1
2021,Y02B80,Y02C20,3
2021,Y02B80,Y02D30,3
2021,Y02B80,Y02D70,2
2021,Y02B80,Y02E10,172
2021,Y02B80,Y02E30,1
2021,Y02B80,Y02E50,3
2021,Y02B80,Y02E60,41
2021,Y02B80,Y02E70,8
2021,Y02B80,Y02P10,1
2021,Y02B80,Y02P20,13
2021,Y02B80,Y02P30,3
2021,Y02B80,Y02P40,30
2021,Y02B80,Y02P60,91
2021,Y02B80,Y02P70,17
2021,Y02B80,Y02P80,1
2021,Y02B80,Y02P90,12
2021,Y02B80,Y02T10,14
2021,Y02B80,Y02T50,6
2021,Y02B80,Y02T90,2
2021,Y02B80,Y02W10,6
2021,Y02B80,Y02W30,24
2021,Y02B80,Y02W90,3
2021,Y02B90,Y02A10,1
2021,Y02B90,Y02A20,11
2021,Y02B90,Y02A30,28
2021,Y02B90,Y02A40,3
2021,Y02B90,Y02A50,10
2021,Y02B90,Y02A90,3
2021,Y02B90,Y02B10,157
2021,Y02B90,Y02B20,145
2021,Y02B90,Y02B30,14
2021,Y02B90,Y02B40,3
2021,Y02B90,Y02B50,1
2021,Y02B90,Y02B60,15
2021,Y02B90,Y02B70,444
2021,Y02B90,Y02B90,582
2021,Y02B90,Y02C10,13
2021,Y02B90,Y02C20,21
2021,Y02B90,Y02D10,51
2021,Y02B90,Y02D30,84
2021,Y02B90,Y02D50,2
2021,Y02B90,Y02D70,4
2021,Y02B90,Y02E10,560
2021,Y02B90,Y02E20,19
2021,Y02B90,Y02E30,4
2021,Y02B90,Y02E40,352
2021,Y02B90,Y02E50,5
2021,Y02B90,Y02E60,1113
2021,Y02B90,Y02E70,204
2021,Y02B90,Y02P10,6
2021,Y02B90,Y02P20,59
2021,Y02B90,Y02P30,5
2021,Y02B90,Y02P60,5
2021,Y02B90,Y02P70,39
2021,Y02B90,Y02P80,95
2021,Y02B90,Y02P90,122
2021,Y02B90,Y02T10,272
2021,Y02B90,Y02T30,2
2021,Y02B90,Y02T50,5
2021,Y02B90,Y02T70,11
2021,Y02B90,Y02T90,237
2021,Y02B90,Y02W10,5
2021,Y02B90,Y02W30,78
2021,Y02B90,Y02W90,167
2021,Y02C20,Y02A10,2
2021,Y02C20,Y02A20,82
2021,Y02C20,Y02A30,25
2021,Y02C20,Y02A40,50
2021,Y02C20,Y02A50,1354
2021,Y02C20,Y02A90,15
2021,Y02C20,Y02B10,5
2021,Y02C20,Y02B20,11
2021,Y02C20,Y02B30,101
2021,Y02C20,Y02B40,1
2021,Y02C20,Y02B60,2
2021,Y02C20,Y02B70,2
2021,Y02C20,Y02B80,1
2021,Y02C20,Y02B90,31
2021,Y02C20,Y02C10,897
2021,Y02C20,Y02C20,4988
2021,Y02C20,Y02D10,4
2021,Y02C20,Y02D30,3
2021,Y02C20,Y02E10,103
2021,Y02C20,Y02E20,461
2021,Y02C20,Y02E30,26
2021,Y02C20,Y02E40,1
2021,Y02C20,Y02E50,367
2021,Y02C20,Y02E60,1150
2021,Y02C20,Y02E70,40
2021,Y02C20,Y02P10,122
2021,Y02C20,Y02P20,2230
2021,Y02C20,Y02P30,324
2021,Y02C20,Y02P40,105
2021,Y02C20,Y02P60,89
2021,Y02C20,Y02P70,224
2021,Y02C20,Y02P80,27
2021,Y02C20,Y02P90,108
2021,Y02C20,Y02T10,283
2021,Y02C20,Y02T50,34
2021,Y02C20,Y02T70,25
2021,Y02C20,Y02T90,31
2021,Y02C20,Y02W10,175
2021,Y02C20,Y02W30,156
2021,Y02C20,Y02W90,18
2021,Y02D10,Y02A10,27
2021,Y02D10,Y02A20,18
2021,Y02D10,Y02A30,35
2021,Y02D10,Y02A40,20
2021,Y02D10,Y02A50,16
2021,Y02D10,Y02A90,162
2021,Y02D10,Y02B10,48
2021,Y02D10,Y02B20,67
2021,Y02D10,Y02B30,150
2021,Y02D10,Y02B40,14
2021,Y02D10,Y02B50,1
2021,Y02D10,Y02B60,1211
2021,Y02D10,Y02B70,333
2021,Y02D10,Y02B80,1
2021,Y02D10,Y02B90,119
2021,Y02D10,Y02C20,2
2021,Y02D10,Y02D10,12284
2021,Y02D10,Y02D30,1752
2021,Y02D10,Y02D50,97
2021,Y02D10,Y02D70,102
2021,Y02D10,Y02E10,213
2021,Y02D10,Y02E20,12
2021,Y02D10,Y02E30,9
2021,Y02D10,Y02E40,163
2021,Y02D10,Y02E50,3
2021,Y02D10,Y02E60,416
2021,Y02D10,Y02E70,53
2021,Y02D10,Y02P10,8
2021,Y02D10,Y02P20,11
2021,Y02D10,Y02P30,2
2021,Y02D10,Y02P40,2
2021,Y02D10,Y02P60,12
2021,Y02D10,Y02P70,47
2021,Y02D10,Y02P80,139
2021,Y02D10,Y02P90,820
2021,Y02D10,Y02T10,554
2021,Y02D10,Y02T50,14
2021,Y02D10,Y02T70,5
2021,Y02D10,Y02T90,158
2021,Y02D10,Y02W10,7
2021,Y02D10,Y02W30,12
2021,Y02D10,Y02W90,10
2021,Y02D30,Y02A10,19
2021,Y02D30,Y02A20,14
2021,Y02D30,Y02A30,31
2021,Y02D30,Y02A40,48
2021,Y02D30,Y02A50,14
2021,Y02D30,Y02A90,226
2021,Y02D30,Y02B10,39
2021,Y02D30,Y02B20,213
2021,Y02D30,Y02B30,30
2021,Y02D30,Y02B40,22
2021,Y02D30,Y02B60,1430
2021,Y02D30,Y02B70,219
2021,Y02D30,Y02B80,7
2021,Y02D30,Y02B90,105
2021,Y02D30,Y02C20,2
2021,Y02D30,Y02D10,1348
2021,Y02D30,Y02D30,22957
2021,Y02D30,Y02D50,55
2021,Y02D30,Y02D70,1657
2021,Y02D30,Y02E10,215
2021,Y02D30,Y02E20,2
2021,Y02D30,Y02E30,10
2021,Y02D30,Y02E40,77
2021,Y02D30,Y02E50,5
2021,Y02D30,Y02E60,389
2021,Y02D30,Y02E70,30
2021,Y02D30,Y02P10,5
2021,Y02D30,Y02P20,7
2021,Y02D30,Y02P30,1
2021,Y02D30,Y02P40,6
2021,Y02D30,Y02P60,11
2021,Y02D30,Y02P70,46
2021,Y02D30,Y02P80,48
2021,Y02D30,Y02P90,440
2021,Y02D30,Y02T10,512
2021,Y02D30,Y02T30,8
2021,Y02D30,Y02T50,26
2021,Y02D30,Y02T70,2
2021,Y02D30,Y02T90,236
2021,Y02D30,Y02W30,8
2021,Y02D30,Y02W90,5
2021,Y02E10,Y02A10,304
2021,Y02E10,Y02A20,1401
2021,Y02E10,Y02A30,2085
2021,Y02E10,Y02A40,1227
2021,Y02E10,Y02A50,158
2021,Y02E10,Y02A90,208
2021,Y02E10,Y02B10,14352
2021,Y02E10,Y02B20,1614
2021,Y02E10,Y02B30,984
2021,Y02E10,Y02B40,157
2021,Y02E10,Y02B50,10
2021,Y02E10,Y02B60,17
2021,Y02E10,Y02B70,1760
2021,Y02E10,Y02B80,166
2021,Y02E10,Y02B90,475
2021,Y02E10,Y02C10,17
2021,Y02E10,Y02C20,113
2021,Y02E10,Y02D10,136
2021,Y02E10,Y02D30,149
2021,Y02E10,Y02D50,1
2021,Y02E10,Y02D70,10
2021,Y02E10,Y02E10,103636
2021,Y02E10,Y02E20,726
2021,Y02E10,Y02E30,185
2021,Y02E10,Y02E40,3417
2021,Y02E10,Y02E50,201
2021,Y02E10,Y02E60,6959
2021,Y02E10,Y02E70,6224
2021,Y02E10,Y02P10,145
2021,Y02E10,Y02P20,992
2021,Y02E10,Y02P30,36
2021,Y02E10,Y02P40,70
2021,Y02E10,Y02P60,945
2021,Y02E10,Y02P70,13717
2021,Y02E10,Y02P80,1683
2021,Y02E10,Y02P90,787
2021,Y02E10,Y02T10,2608
2021,Y02E10,Y02T30,42
2021,Y02E10,Y02T50,622
2021,Y02E10,Y02T70,325
2021,Y02E10,Y02T90,1122
2021,Y02E10,Y02W10,419
2021,Y02E10,Y02W30,337
2021,Y02E10,Y02W90,9
2021,Y02E20,Y02A20,69
2021,Y02E20,Y02A30,151
2021,Y02E20,Y02A40,42
2021,Y02E20,Y02A50,142
2021,Y02E20,Y02A90,2
2021,Y02E20,Y02B10,93
2021,Y02E20,Y02B20,1
2021,Y02E20,Y02B30,444
2021,Y02E20,Y02B40,34
2021,Y02E20,Y02B70,21
2021,Y02E20,Y02B90,14
2021,Y02E20,Y02C10,31
2021,Y02E20,Y02C20,208
2021,Y02E20,Y02D10,1
2021,Y02E20,Y02D30,2
2021,Y02E20,Y02E10,435
2021,Y02E20,Y02E20,3843
2021,Y02E20,Y02E30,44
2021,Y02E20,Y02E40,32
2021,Y02E20,Y02E50,319
2021,Y02E20,Y02E60,704
2021,Y02E20,Y02E70,111
2021,Y02E20,Y02P10,272
2021,Y02E20,Y02P20,609
2021,Y02E20,Y02P30,70
2021,Y02E20,Y02P40,95
2021,Y02E20,Y02P60,20
2021,Y02E20,Y02P70,136
2021,Y02E20,Y02P80,263
2021,Y02E20,Y02P90,69
2021,Y02E20,Y02T10,326
2021,Y02E20,Y02T30,1
2021,Y02E20,Y02T50,150
2021,Y02E20,Y02T70,7
2021,Y02E20,Y02T90,13
2021,Y02E20,Y02W10,95
2021,Y02E20,Y02W30,132
2021,Y02E20,Y02W90,11
2021,Y02E30,Y02A10,8
2021,Y02E30,Y02A20,38
2021,Y02E30,Y02A30,27
2021,Y02E30,Y02A40,13
2021,Y02E30,Y02A50,42
2021,Y02E30,Y02A90,47
2021,Y02E30,Y02B10,23
2021,Y02E30,Y02B20,18
2021,Y02E30,Y02B30,57
2021,Y02E30,Y02B40,3
2021,Y02E30,Y02B50,5
2021,Y02E30,Y02B70,20
2021,Y02E30,Y02B90,7
2021,Y02E30,Y02C10,1
2021,Y02E30,Y02C20,27
2021,Y02E30,Y02D10,7
2021,Y02E30,Y02D30,11
2021,Y02E30,Y02E10,264
2021,Y02E30,Y02E20,98
2021,Y02E30,Y02E30,11398
2021,Y02E30,Y02E40,60
2021,Y02E30,Y02E50,29
2021,Y02E30,Y02E60,336
2021,Y02E30,Y02E70,29
2021,Y02E30,Y02P10,178
2021,Y02E30,Y02P20,102
2021,Y02E30,Y02P30,3
2021,Y02E30,Y02P40,15
2021,Y02E30,Y02P60,7
2021,Y02E30,Y02P70,106
2021,Y02E30,Y02P80,50
2021,Y02E30,Y02P90,162
2021,Y02E30,Y02T10,110
2021,Y02E30,Y02T30,1
2021,Y02E30,Y02T50,53
2021,Y02E30,Y02T70,24
2021,Y02E30,Y02T90,56
2021,Y02E30,Y02W10,30
2021,Y02E30,Y02W30,122
2021,Y02E30,Y02W90,3
2021,Y02E40,Y02A10,23
2021,Y02E40,Y02A20,29
2021,Y02E40,Y02A30,196
2021,Y02E40,Y02A40,4
2021,Y02E40,Y02A50,1
2021,Y02E40,Y02A90,55
2021,Y02E40,Y02B10,375
2021,Y02E40,Y02B20,40
2021,Y02E40,Y02B30,44
2021,Y02E40,Y02B40,2
2021,Y02E40,Y02B50,3
2021,Y02E40,Y02B60,7
2021,Y02E40,Y02B70,1021
2021,Y02E40,Y02B90,357
2021,Y02E40,Y02C10,1
2021,Y02E40,Y02C20,3
2021,Y02E40,Y02D10,116
2021,Y02E40,Y02D30,102
2021,Y02E40,Y02D70,3
2021,Y02E40,Y02E10,3417
2021,Y02E40,Y02E20,42
2021,Y02E40,Y02E30,64
2021,Y02E40,Y02E40,7452
2021,Y02E40,Y02E50,15
2021,Y02E40,Y02E60,2027
2021,Y02E40,Y02E70,992
2021,Y02E40,Y02P10,31
2021,Y02E40,Y02P20,23
2021,Y02E40,Y02P30,2
2021,Y02E40,Y02P40,2
2021,Y02E40,Y02P60,5
2021,Y02E40,Y02P70,45
2021,Y02E40,Y02P80,450
2021,Y02E40,Y02P90,427
2021,Y02E40,Y02T10,623
2021,Y02E40,Y02T30,6
2021,Y02E40,Y02T50,13
2021,Y02E40,Y02T70,5
2021,Y02E40,Y02T90,463
2021,Y02E40,Y02W10,8
2021,Y02E40,Y02W30,8
2021,Y02E40,Y02W90,4
2021,Y02E50,Y02A10,2
2021,Y02E50,Y02A20,73
2021,Y02E50,Y02A30,24
2021,Y02E50,Y02A40,657
2021,Y02E50,Y02A50,278
2021,Y02E50,Y02A90,9
2021,Y02E50,Y02B10,34
2021,Y02E50,Y02B20,2
2021,Y02E50,Y02B30,47
2021,Y02E50,Y02B40,6
2021,Y02E50,Y02B70,6
2021,Y02E50,Y02B80,4
2021,Y02E50,Y02B90,5
2021,Y02E50,Y02C10,100
2021,Y02E50,Y02C20,520
2021,Y02E50,Y02D10,1
2021,Y02E50,Y02D30,2
2021,Y02E50,Y02E10,167
2021,Y02E50,Y02E20,461
2021,Y02E50,Y02E30,9
2021,Y02E50,Y02E40,15
2021,Y02E50,Y02E50,7122
2021,Y02E50,Y02E60,638
2021,Y02E50,Y02E70,75
2021,Y02E50,Y02P10,150
2021,Y02E50,Y02P20,2223
2021,Y02E50,Y02P30,794
2021,Y02E50,Y02P40,56
2021,Y02E50,Y02P60,265
2021,Y02E50,Y02P70,137
2021,Y02E50,Y02P80,48
2021,Y02E50,Y02P90,49
2021,Y02E50,Y02T10,142
2021,Y02E50,Y02T30,2
2021,Y02E50,Y02T50,94
2021,Y02E50,Y02T70,5
2021,Y02E50,Y02T90,12
2021,Y02E50,Y02W10,947
2021,Y02E50,Y02W30,1303
2021,Y02E50,Y02W90,11
2021,Y02E60,Y02A10,21
2021,Y02E60,Y02A20,556
2021,Y02E60,Y02A30,675
2021,Y02E60,Y02A40,226
2021,Y02E60,Y02A50,465
2021,Y02E60,Y02A90,90
2021,Y02E60,Y02B10,1396
2021,Y02E60,Y02B20,317
2021,Y02E60,Y02B30,1099
2021,Y02E60,Y02B40,437
2021,Y02E60,Y02B50,7
2021,Y02E60,Y02B60,58
2021,Y02E60,Y02B70,1559
2021,Y02E60,Y02B80,66
2021,Y02E60,Y02B90,1572
2021,Y02E60,Y02C10,176
2021,Y02E60,Y02C20,1017
2021,Y02E60,Y02D10,289
2021,Y02E60,Y02D30,381
2021,Y02E60,Y02D50,5
2021,Y02E60,Y02D70,34
2021,Y02E60,Y02E10,8422
2021,Y02E60,Y02E20,1287
2021,Y02E60,Y02E30,359
2021,Y02E60,Y02E40,2245
2021,Y02E60,Y02E50,593
2021,Y02E60,Y02E60,299055
2021,Y02E60,Y02E70,3003
2021,Y02E60,Y02P10,1652
2021,Y02E60,Y02P20,5907
2021,Y02E60,Y02P30,439
2021,Y02E60,Y02P40,184
2021,Y02E60,Y02P60,150
2021,Y02E60,Y02P70,60712
2021,Y02E60,Y02P80,892
2021,Y02E60,Y02P90,1584
2021,Y02E60,Y02T10,31049
2021,Y02E60,Y02T30,88
2021,Y02E60,Y02T50,813
2021,Y02E60,Y02T70,303
2021,Y02E60,Y02T90,11611
2021,Y02E60,Y02W10,658
2021,Y02E60,Y02W30,2750
2021,Y02E60,Y02W90,54
2021,Y02E70,Y02A10,5
2021,Y02E70,Y02A20,183
2021,Y02E70,Y02A30,247
2021,Y02E70,Y02A40,126
2021,Y02E70,Y02A50,21
2021,Y02E70,Y02A90,12
2021,Y02E70,Y02B10,1106
2021,Y02E70,Y02B20,183
2021,Y02E70,Y02B30,121
2021,Y02E70,Y02B40,6
2021,Y02E70,Y02B60,5
2021,Y02E70,Y02B70,398
2021,Y02E70,Y02B80,5
2021,Y02E70,Y02B90,176
2021,Y02E70,Y02C10,7
2021,Y02E70,Y02C20,36
2021,Y02E70,Y02D10,25
2021,Y02E70,Y02D30,23
2021,Y02E70,Y02D70,1
2021,Y02E70,Y02E10,6225
2021,Y02E70,Y02E20,226
2021,Y02E70,Y02E30,36
2021,Y02E70,Y02E40,878
2021,Y02E70,Y02E50,75
2021,Y02E70,Y02E60,2662
2021,Y02E70,Y02E70,2863
2021,Y02E70,Y02P10,18
2021,Y02E70,Y02P20,413
2021,Y02E70,Y02P30,16
2021,Y02E70,Y02P40,15
2021,Y02E70,Y02P60,114
2021,Y02E70,Y02P70,189
2021,Y02E70,Y02P80,439
2021,Y02E70,Y02P90,228
2021,Y02E70,Y02T10,834
2021,Y02E70,Y02T30,13
2021,Y02E70,Y02T50,30
2021,Y02E70,Y02T70,43
2021,Y02E70,Y02T90,492
2021,Y02E70,Y02W10,58
2021,Y02E70,Y02W30,18
2021,Y02E70,Y02W90,1
2021,Y02P10,Y02A10,1
2021,Y02P10,Y02A20,110
2021,Y02P10,Y02A30,35
2021,Y02P10,Y02A40,62
2021,Y02P10,Y02A50,177
2021,Y02P10,Y02A90,13
2021,Y02P10,Y02B10,23
2021,Y02P10,Y02B20,5
2021,Y02P10,Y02B30,74
2021,Y02P10,Y02B40,15
2021,Y02P10,Y02B60,3
2021,Y02P10,Y02B70,8
2021,Y02P10,Y02B80,3
2021,Y02P10,Y02B90,4
2021,Y02P10,Y02C10,29
2021,Y02P10,Y02C20,174
2021,Y02P10,Y02D10,10
2021,Y02P10,Y02D30,6
2021,Y02P10,Y02D70,1
2021,Y02P10,Y02E10,208
2021,Y02P10,Y02E20,397
2021,Y02P10,Y02E30,174
2021,Y02P10,Y02E40,22
2021,Y02P10,Y02E50,177
2021,Y02P10,Y02E60,2072
2021,Y02P10,Y02E70,24
2021,Y02P10,Y02P10,31778
2021,Y02P10,Y02P20,870
2021,Y02P10,Y02P30,55
2021,Y02P10,Y02P40,444
2021,Y02P10,Y02P60,19
2021,Y02P10,Y02P70,548
2021,Y02P10,Y02P80,224
2021,Y02P10,Y02P90,504
2021,Y02P10,Y02T10,181
2021,Y02P10,Y02T30,2
2021,Y02P10,Y02T50,276
2021,Y02P10,Y02T70,4
2021,Y02P10,Y02T90,35
2021,Y02P10,Y02W10,234
2021,Y02P10,Y02W30,3866
2021,Y02P10,Y02W90,8
2021,Y02P20,Y02A10,2
2021,Y02P20,Y02A20,239
2021,Y02P20,Y02A30,109
2021,Y02P20,Y02A40,494
2021,Y02P20,Y02A50,1009
2021,Y02P20,Y02A90,7
2021,Y02P20,Y02B10,135
2021,Y02P20,Y02B20,12
2021,Y02P20,Y02B30,182
2021,Y02P20,Y02B40,12
2021,Y02P20,Y02B70,30
2021,Y02P20,Y02B80,6
2021,Y02P20,Y02B90,66
2021,Y02P20,Y02C10,308
2021,Y02P20,Y02C20,1809
2021,Y02P20,Y02D10,4
2021,Y02P20,Y02E10,1144
2021,Y02P20,Y02E20,1038
2021,Y02P20,Y02E30,72
2021,Y02P20,Y02E40,47
2021,Y02P20,Y02E50,1943
2021,Y02P20,Y02E60,5646
2021,Y02P20,Y02E70,440
2021,Y02P20,Y02P10,826
2021,Y02P20,Y02P20,16538
2021,Y02P20,Y02P30,1418
2021,Y02P20,Y02P40,200
2021,Y02P20,Y02P60,171
2021,Y02P20,Y02P70,579
2021,Y02P20,Y02P80,156
2021,Y02P20,Y02P90,166
2021,Y02P20,Y02T10,432
2021,Y02P20,Y02T30,2
2021,Y02P20,Y02T50,112
2021,Y02P20,Y02T70,20
2021,Y02P20,Y02T90,103
2021,Y02P20,Y02W10,528
2021,Y02P20,Y02W30,1778
2021,Y02P20,Y02W90,46
2021,Y02P30,Y02A10,3
2021,Y02P30,Y02A20,5
2021,Y02P30,Y02A30,3
2021,Y02P30,Y02A40,5
2021,Y02P30,Y02A50,57
2021,Y02P30,Y02A90,3
2021,Y02P30,Y02B10,3
2021,Y02P30,Y02B20,1
2021,Y02P30,Y02B30,5
2021,Y02P30,Y02B90,17
2021,Y02P30,Y02C10,41
2021,Y02P30,Y02C20,250
2021,Y02P30,Y02E10,23
2021,Y02P30,Y02E20,152
2021,Y02P30,Y02E30,4
2021,Y02P30,Y02E40,2
2021,Y02P30,Y02E50,630
2021,Y02P30,Y02E60,470
2021,Y02P30,Y02E70,19
2021,Y02P30,Y02P10,41
2021,Y02P30,Y02P20,1227
2021,Y02P30,Y02P30,1445
2021,Y02P30,Y02P40,9
2021,Y02P30,Y02P60,4
2021,Y02P30,Y02P70,41
2021,Y02P30,Y02P80,9
2021,Y02P30,Y02P90,20
2021,Y02P30,Y02T10,32
2021,Y02P30,Y02T50,121
2021,Y02P30,Y02T90,15
2021,Y02P30,Y02W10,40
2021,Y02P30,Y02W30,130
2021,Y02P30,Y02W90,1
2021,Y02P40,Y02A10,2
2021,Y02P40,Y02A20,13
2021,Y02P40,Y02A30,42
2021,Y02P40,Y02A40,34
2021,Y02P40,Y02A50,43
2021,Y02P40,Y02B10,6
2021,Y02P40,Y02B20,4
2021,Y02P40,Y02B30,5
2021,Y02P40,Y02B40,1
2021,Y02P40,Y02B80,13
2021,Y02P40,Y02C10,20
2021,Y02P40,Y02C20,152
2021,Y02P40,Y02D10,1
2021,Y02P40,Y02D30,1
2021,Y02P40,Y02D70,1
2021,Y02P40,Y02E10,79
2021,Y02P40,Y02E20,138
2021,Y02P40,Y02E30,18
2021,Y02P40,Y02E50,80
2021,Y02P40,Y02E60,299
2021,Y02P40,Y02E70,2
2021,Y02P40,Y02P10,562
2021,Y02P40,Y02P20,220
2021,Y02P40,Y02P30,14
2021,Y02P40,Y02P40,5100
2021,Y02P40,Y02P60,11
2021,Y02P40,Y02P70,153
2021,Y02P40,Y02P80,19
2021,Y02P40,Y02P90,43
2021,Y02P40,Y02T10,27
2021,Y02P40,Y02T50,12
2021,Y02P40,Y02T70,1
2021,Y02P40,Y02T90,2
2021,Y02P40,Y02W10,92
2021,Y02P40,Y02W30,1989
2021,Y02P40,Y02W90,3
2021,Y02P60,Y02A10,43
2021,Y02P60,Y02A20,522
2021,Y02P60,Y02A30,144
2021,Y02P60,Y02A40,5430
2021,Y02P60,Y02A50,201
2021,Y02P60,Y02A90,15
2021,Y02P60,Y02B10,310
2021,Y02P60,Y02B20,259
2021,Y02P60,Y02B30,121
2021,Y02P60,Y02B40,21
2021,Y02P60,Y02B50,2
2021,Y02P60,Y02B60,1
2021,Y02P60,Y02B70,5
2021,Y02P60,Y02B80,79
2021,Y02P60,Y02B90,4
2021,Y02P60,Y02C10,23
2021,Y02P60,Y02C20,120
2021,Y02P60,Y02D10,4
2021,Y02P60,Y02D30,5
2021,Y02P60,Y02E10,1053
2021,Y02P60,Y02E20,30
2021,Y02P60,Y02E30,4
2021,Y02P60,Y02E40,5
2021,Y02P60,Y02E50,501
2021,Y02P60,Y02E60,208
2021,Y02P60,Y02E70,103
2021,Y02P60,Y02P10,22
2021,Y02P60,Y02P20,313
2021,Y02P60,Y02P30,48
2021,Y02P60,Y02P40,18
2021,Y02P60,Y02P60,12137
2021,Y02P60,Y02P70,132
2021,Y02P60,Y02P80,44
2021,Y02P60,Y02P90,50
2021,Y02P60,Y02T10,85
2021,Y02P60,Y02T30,2
2021,Y02P60,Y02T50,25
2021,Y02P60,Y02T70,5
2021,Y02P60,Y02T90,28
2021,Y02P60,Y02W10,384
2021,Y02P60,Y02W30,567
2021,Y02P60,Y02W90,11
2021,Y02P70,Y02A10,14
2021,Y02P70,Y02A20,167
2021,Y02P70,Y02A30,112
2021,Y02P70,Y02A40,164
2021,Y02P70,Y02A50,192
2021,Y02P70,Y02A90,17
2021,Y02P70,Y02B10,341
2021,Y02P70,Y02B20,36
2021,Y02P70,Y02B30,189
2021,Y02P70,Y02B40,25
2021,Y02P70,Y02B60,3
2021,Y02P70,Y02B70,37
2021,Y02P70,Y02B80,8
2021,Y02P70,Y02B90,66
2021,Y02P70,Y02C10,38
2021,Y02P70,Y02C20,185
2021,Y02P70,Y02D10,27
2021,Y02P70,Y02D30,12
2021,Y02P70,Y02D70,1
2021,Y02P70,Y02E10,12701
2021,Y02P70,Y02E20,175
2021,Y02P70,Y02E30,72
2021,Y02P70,Y02E40,40
2021,Y02P70,Y02E50,130
2021,Y02P70,Y02E60,45954
2021,Y02P70,Y02E70,124
2021,Y02P70,Y02P10,413
2021,Y02P70,Y02P20,519
2021,Y02P70,Y02P30,26
2021,Y02P70,Y02P40,102
2021,Y02P70,Y02P60,112
2021,Y02P70,Y02P70,39209
2021,Y02P70,Y02P80,116
2021,Y02P70,Y02P90,217
2021,Y02P70,Y02T10,2182
2021,Y02P70,Y02T30,8
2021,Y02P70,Y02T50,127
2021,Y02P70,Y02T70,33
2021,Y02P70,Y02T90,340
2021,Y02P70,Y02W10,128
2021,Y02P70,Y02W30,699
2021,Y02P70,Y02W90,31
2021,Y02P80,Y02A10,2
2021,Y02P80,Y02A20,86
2021,Y02P80,Y02A30,120
2021,Y02P80,Y02A40,41
2021,Y02P80,Y02A50,13
2021,Y02P80,Y02A90,17
2021,Y02P80,Y02B10,341
2021,Y02P80,Y02B20,37
2021,Y02P80,Y02B30,164
2021,Y02P80,Y02B40,8
2021,Y02P80,Y02B60,4
2021,Y02P80,Y02B70,315
2021,Y02P80,Y02B80,3
2021,Y02P80,Y02B90,87
2021,Y02P80,Y02C10,4
2021,Y02P80,Y02C20,17
2021,Y02P80,Y02D10,74
2021,Y02P80,Y02D30,20
2021,Y02P80,Y02D70,1
2021,Y02P80,Y02E10,1465
2021,Y02P80,Y02E20,222
2021,Y02P80,Y02E30,23
2021,Y02P80,Y02E40,302
2021,Y02P80,Y02E50,44
2021,Y02P80,Y02E60,708
2021,Y02P80,Y02E70,381
2021,Y02P80,Y02P10,112
2021,Y02P80,Y02P20,122
2021,Y02P80,Y02P30,9
2021,Y02P80,Y02P40,15
2021,Y02P80,Y02P60,37
2021,Y02P80,Y02P70,64
2021,Y02P80,Y02P80,483
2021,Y02P80,Y02P90,526
2021,Y02P80,Y02T10,169
2021,Y02P80,Y02T30,3
2021,Y02P80,Y02T50,17
2021,Y02P80,Y02T70,15
2021,Y02P80,Y02T90,96
2021,Y02P80,Y02W10,33
2021,Y02P80,Y02W30,9
2021,Y02P80,Y02W90,1
2021,Y02P90,Y02A10,87
2021,Y02P90,Y02A20,148
2021,Y02P90,Y02A30,136
2021,Y02P90,Y02A40,150
2021,Y02P90,Y02A50,107
2021,Y02P90,Y02A90,370
2021,Y02P90,Y02B10,198
2021,Y02P90,Y02B20,251
2021,Y02P90,Y02B30,227
2021,Y02P90,Y02B40,41
2021,Y02P90,Y02B50,18
2021,Y02P90,Y02B60,92
2021,Y02P90,Y02B70,422
2021,Y02P90,Y02B80,37
2021,Y02P90,Y02B90,247
2021,Y02P90,Y02C10,37
2021,Y02P90,Y02C20,202
2021,Y02P90,Y02D10,1138
2021,Y02P90,Y02D30,540
2021,Y02P90,Y02D50,5
2021,Y02P90,Y02D70,32
2021,Y02P90,Y02E10,879
2021,Y02P90,Y02E20,139
2021,Y02P90,Y02E30,169
2021,Y02P90,Y02E40,549
2021,Y02P90,Y02E50,59
2021,Y02P90,Y02E60,1308
2021,Y02P90,Y02E70,199
2021,Y02P90,Y02P10,421
2021,Y02P90,Y02P20,187
2021,Y02P90,Y02P30,27
2021,Y02P90,Y02P40,46
2021,Y02P90,Y02P60,86
2021,Y02P90,Y02P70,327
2021,Y02P90,Y02P80,933
2021,Y02P90,Y02P90,17534
2021,Y02P90,Y02T10,978
2021,Y02P90,Y02T30,15
2021,Y02P90,Y02T50,56
2021,Y02P90,Y02T70,21
2021,Y02P90,Y02T90,489
2021,Y02P90,Y02W10,63
2021,Y02P90,Y02W30,159
2021,Y02P90,Y02W90,119
