year,country,class,invention_count
2001,CN,Y02A20,546
2001,CN,Y02A30,313
2001,CN,Y02A40,622
2001,CN,Y02A50,305
2001,CN,Y02A90,26
2001,CN,Y02B10,58
2001,CN,Y02B20,283
2001,CN,Y02B30,173
2001,CN,Y02B40,359
2001,CN,Y02B50,3
2001,CN,Y02B60,6
2001,CN,Y02B70,55
2001,CN,Y02B80,62
2001,CN,Y02B90,5
2001,CN,Y02C20,7
2001,CN,Y02D10,31
2001,CN,Y02D30,50
2001,CN,Y02E10,859
2001,CN,Y02E20,175
2001,CN,Y02E30,22
2001,CN,Y02E40,127
2001,CN,Y02E50,64
2001,CN,Y02E60,799
2001,CN,Y02E70,11
2001,CN,Y02P10,222
2001,CN,Y02P20,245
2001,CN,Y02P30,5
2001,CN,Y02P40,88
2001,CN,Y02P60,368
2001,CN,Y02P70,213
2001,CN,Y02P80,35
2001,CN,Y02P90,48
2001,CN,Y02T10,368
2001,CN,Y02T30,14
2001,CN,Y02T50,3
2001,CN,Y02T70,13
2001,CN,Y02T90,4
2001,CN,Y02W10,316
2001,CN,Y02W30,591
2001,CN,Y02W90,80
2001,CO,Y02A40,4
2001,CO,Y02W30,2
2001,CU,Y02A40,1
2001,CU,Y02A50,1
2001,CU,Y02P60,1
2001,CY,Y02A50,1
2001,CY,Y02P20,1
2001,CY,Y02W30,1
2001,CZ,Y02A20,1
2001,CZ,Y02A40,6
2001,CZ,Y02A50,2
2001,CZ,Y02B10,2
2001,CZ,Y02B30,4
2001,CZ,Y02E10,18
2001,CZ,Y02E30,3
2001,CZ,Y02E50,4
2001,CZ,Y02E60,6
2001,CZ,Y02E70,1
2001,CZ,Y02P10,1
2001,CZ,Y02P20,6
2001,CZ,Y02P40,2
2001,CZ,Y02T10,5
2001,CZ,Y02W10,14
2001,CZ,Y02W30,13
2001,DE,Y02A10,7
2001,DE,Y02A20,88
2001,DE,Y02A30,84
2001,DE,Y02A40,83
2001,DE,Y02A50,192
2001,DE,Y02A90,9
2001,DE,Y02B10,140
2001,DE,Y02B20,79
2001,DE,Y02B30,226
2001,DE,Y02B40,16
2001,DE,Y02B70,43
2001,DE,Y02B80,23
2001,DE,Y02B90,33
2001,DE,Y02C20,21
2001,DE,Y02D10,10
2001,DE,Y02D30,31
2001,DE,Y02E10,512
2001,DE,Y02E20,60
2001,DE,Y02E30,50
2001,DE,Y02E40,21
2001,DE,Y02E50,80
2001,DE,Y02E60,639
2001,DE,Y02E70,13
2001,DE,Y02P10,81
2001,DE,Y02P20,183
2001,DE,Y02P30,4
2001,DE,Y02P40,35
2001,DE,Y02P60,19
2001,DE,Y02P70,185
2001,DE,Y02P80,9
2001,DE,Y02P90,113
2001,DE,Y02T10,772
2001,DE,Y02T30,12
2001,DE,Y02T50,92
2001,DE,Y02T70,20
2001,DE,Y02T90,74
2001,DE,Y02W10,99
2001,DE,Y02W30,183
2001,DE,Y02W90,5
2001,DK,Y02A20,5
2001,DK,Y02A30,3
2001,DK,Y02A40,4
2001,DK,Y02A50,25
2001,DK,Y02A90,2
2001,DK,Y02B20,1
2001,DK,Y02B30,8
2001,DK,Y02B70,2
2001,DK,Y02B80,1
2001,DK,Y02B90,1
2001,DK,Y02D30,3
2001,DK,Y02E10,25
2001,DK,Y02E20,1
2001,DK,Y02E40,3
2001,DK,Y02E50,15
2001,DK,Y02E60,7
2001,DK,Y02P10,1
2001,DK,Y02P20,10
2001,DK,Y02P60,2
2001,DK,Y02P70,6
2001,DK,Y02P80,2
2001,DK,Y02P90,1
2001,DK,Y02T10,6
2001,DK,Y02T50,1
2001,DK,Y02T70,1
2001,DK,Y02W10,7
2001,DK,Y02W30,3
2001,DZ,Y02E10,1
2001,DZ,Y02E60,1
2001,DZ,Y02W30,1
2001,EE,Y02A50,1
2001,EE,Y02B10,1
2001,EE,Y02B30,1
2001,EE,Y02E10,1
2001,EE,Y02P10,1
2001,EE,Y02W30,1
2001,EG,Y02A50,1
2001,ES,Y02A20,11
2001,ES,Y02A30,5
2001,ES,Y02A40,41
2001,ES,Y02A50,8
2001,ES,Y02B10,6
2001,ES,Y02B30,3
2001,ES,Y02B40,1
2001,ES,Y02B70,2
2001,ES,Y02B90,1
2001,ES,Y02C20,1
2001,ES,Y02D30,1
2001,ES,Y02E10,45
2001,ES,Y02E20,2
2001,ES,Y02E30,2
2001,ES,Y02E40,8
2001,ES,Y02E50,6
2001,ES,Y02E60,16
2001,ES,Y02E70,1
2001,ES,Y02P10,8
2001,ES,Y02P20,12
2001,ES,Y02P40,3
2001,ES,Y02P60,7
2001,ES,Y02P70,7
2001,ES,Y02T10,14
2001,ES,Y02T50,3
2001,ES,Y02T70,2
2001,ES,Y02T90,1
2001,ES,Y02W10,7
2001,ES,Y02W30,19
2001,FI,Y02A20,1
2001,FI,Y02A40,4
2001,FI,Y02A50,4
2001,FI,Y02A90,3
2001,FI,Y02B20,1
2001,FI,Y02B30,8
2001,FI,Y02B40,1
2001,FI,Y02B50,2
2001,FI,Y02B60,1
2001,FI,Y02C20,2
2001,FI,Y02D10,3
2001,FI,Y02D30,23
2001,FI,Y02E10,5
2001,FI,Y02E20,1
2001,FI,Y02E30,1
2001,FI,Y02E50,9
2001,FI,Y02E60,8
2001,FI,Y02P10,13
2001,FI,Y02P20,16
2001,FI,Y02P40,1
2001,FI,Y02P60,1
2001,FI,Y02P70,5
2001,FI,Y02P90,4
2001,FI,Y02T10,10
2001,FI,Y02T50,3
2001,FI,Y02T70,2
2001,FI,Y02W10,5
2001,FI,Y02W30,16
2001,FR,Y02A10,4
2001,FR,Y02A20,9
2001,FR,Y02A30,18
2001,FR,Y02A40,44
2001,FR,Y02A50,54
2001,FR,Y02A90,6
2001,FR,Y02B10,11
2001,FR,Y02B20,8
2001,FR,Y02B30,22
2001,FR,Y02B40,3
2001,FR,Y02B70,13
2001,FR,Y02B80,2
2001,FR,Y02B90,9
2001,FR,Y02C20,17
2001,FR,Y02D10,18
2001,FR,Y02D30,16
2001,FR,Y02E10,56
2001,FR,Y02E20,19
2001,FR,Y02E30,27
2001,FR,Y02E40,1
2001,FR,Y02E50,13
2001,FR,Y02E60,109
2001,FR,Y02E70,1
2001,FR,Y02P10,17
2001,FR,Y02P20,62
2001,FR,Y02P30,1
2001,FR,Y02P40,14
2001,FR,Y02P60,9
2001,FR,Y02P70,44
2001,FR,Y02P80,3
2001,FR,Y02P90,8
2001,FR,Y02T10,172
2001,FR,Y02T30,1
2001,FR,Y02T50,66
2001,FR,Y02T70,4
2001,FR,Y02T90,18
2001,FR,Y02W10,27
2001,FR,Y02W30,56
2001,FR,Y02W90,2
2001,GB,Y02A10,10
2001,GB,Y02A20,16
2001,GB,Y02A30,6
2001,GB,Y02A40,23
2001,GB,Y02A50,68
2001,GB,Y02A90,10
2001,GB,Y02B10,14
2001,GB,Y02B20,15
2001,GB,Y02B30,22
2001,GB,Y02B40,5
2001,GB,Y02B70,11
2001,GB,Y02B80,1
2001,GB,Y02B90,8
2001,GB,Y02C20,7
2001,GB,Y02D10,10
2001,GB,Y02D30,22
2001,GB,Y02E10,58
2001,GB,Y02E20,15
2001,GB,Y02E30,11
2001,GB,Y02E40,7
2001,GB,Y02E50,13
2001,GB,Y02E60,78
2001,GB,Y02E70,4
2001,GB,Y02P10,7
2001,GB,Y02P20,62
2001,GB,Y02P30,2
2001,GB,Y02P40,4
2001,GB,Y02P60,1
2001,GB,Y02P70,28
2001,GB,Y02P80,9
2001,GB,Y02P90,13
2001,GB,Y02T10,73
2001,GB,Y02T30,3
2001,GB,Y02T50,32
2001,GB,Y02T70,2
2001,GB,Y02T90,1
2001,GB,Y02W10,10
2001,GB,Y02W30,37
2001,GB,Y02W90,1
2001,GE,Y02A50,3
2001,GE,Y02E10,7
2001,GE,Y02E60,1
2001,GE,Y02P10,1
2001,GE,Y02P20,1
2001,GI,Y02T10,1
2001,GR,Y02A40,1
2001,GR,Y02E10,2
2001,GR,Y02E20,1
2001,GR,Y02E60,1
2001,GR,Y02T10,1
2001,HK,Y02A30,1
2001,HK,Y02A40,3
2001,HK,Y02A50,2
2001,HK,Y02A90,1
2001,HK,Y02B20,7
2001,HK,Y02B30,2
2001,HK,Y02B70,4
2001,HK,Y02C20,1
2001,HK,Y02D10,1
2001,HK,Y02D30,3
2001,HK,Y02E10,3
2001,HK,Y02E20,2
2001,HK,Y02E60,15
2001,HK,Y02P20,3
2001,HK,Y02P60,1
2001,HK,Y02P70,2
2001,HK,Y02T10,1
2001,HK,Y02W10,4
2001,HK,Y02W30,3
2001,HR,Y02A20,2
2001,HR,Y02A50,1
2001,HR,Y02E10,7
2001,HR,Y02P20,1
2001,HR,Y02T10,3
2001,HR,Y02T50,1
2001,HU,Y02A30,1
2001,HU,Y02A40,2
2001,HU,Y02A50,4
2001,HU,Y02B30,2
2001,HU,Y02E10,6
2001,HU,Y02E20,1
2001,HU,Y02E30,1
2001,HU,Y02E50,2
2001,HU,Y02E60,1
2001,HU,Y02P10,4
2001,HU,Y02P20,5
2001,HU,Y02P40,1
2001,HU,Y02T10,2
2001,HU,Y02W10,1
2001,HU,Y02W30,8
2001,ID,Y02A40,1
2001,ID,Y02A90,1
2001,ID,Y02P20,1
2001,ID,Y02W30,1
2001,IE,Y02A30,1
2001,IE,Y02A40,1
2001,IE,Y02A50,5
2001,IE,Y02B10,1
2001,IE,Y02B70,1
2001,IE,Y02E10,3
2001,IE,Y02E50,4
2001,IE,Y02E60,1
2001,IE,Y02P20,2
2001,IE,Y02P90,1
2001,IE,Y02T10,1
2001,IE,Y02T50,4
2001,IE,Y02W10,1
2001,IE,Y02W30,7
2001,IE,Y02W90,1
2001,IL,Y02A20,3
2001,IL,Y02A40,6
2001,IL,Y02A50,5
2001,IL,Y02A90,2
2001,IL,Y02B20,2
2001,IL,Y02B30,4
2001,IL,Y02B40,1
2001,IL,Y02B70,3
2001,IL,Y02B90,2
2001,IL,Y02D30,5
2001,IL,Y02E10,7
2001,IL,Y02E20,2
2001,IL,Y02E40,1
2001,IL,Y02E50,1
2001,IL,Y02E60,21
2001,IL,Y02P10,3
2001,IL,Y02P20,7
2001,IL,Y02P40,3
2001,IL,Y02P60,2
2001,IL,Y02P70,2
2001,IL,Y02P80,2
2001,IL,Y02P90,3
2001,IL,Y02T10,3
2001,IL,Y02T90,1
2001,IL,Y02W10,3
2001,IL,Y02W30,4
2001,IN,Y02A20,2
2001,IN,Y02A40,3
2001,IN,Y02A50,13
2001,IN,Y02A90,2
2001,IN,Y02B20,1
2001,IN,Y02D10,1
2001,IN,Y02E10,1
2001,IN,Y02E50,5
2001,IN,Y02E60,6
2001,IN,Y02P10,2
2001,IN,Y02P20,16
2001,IN,Y02P40,3
2001,IN,Y02P70,4
2001,IN,Y02P90,3
2001,IN,Y02W10,7
2001,IN,Y02W30,8
2001,IS,Y02A40,2
2001,IT,Y02A20,3
2001,IT,Y02A30,5
2001,IT,Y02A40,10
2001,IT,Y02A50,23
2001,IT,Y02B10,5
2001,IT,Y02B20,2
2001,IT,Y02B30,12
2001,IT,Y02B70,5
2001,IT,Y02B80,3
2001,IT,Y02B90,2
2001,IT,Y02C20,1
2001,IT,Y02D30,2
2001,IT,Y02E10,17
2001,IT,Y02E20,4
2001,IT,Y02E30,2
2001,IT,Y02E40,8
2001,IT,Y02E50,6
2001,IT,Y02E60,29
2001,IT,Y02P10,7
2001,IT,Y02P20,31
2001,IT,Y02P30,2
2001,IT,Y02P40,10
2001,IT,Y02P60,2
2001,IT,Y02P70,13
2001,IT,Y02P90,9
2001,IT,Y02T10,46
2001,IT,Y02T50,9
2001,IT,Y02T70,2
2001,IT,Y02T90,3
2001,IT,Y02W10,5
2001,IT,Y02W30,21
2001,IT,Y02W90,2
2001,JO,Y02A50,1
2001,JO,Y02T90,1
2001,JO,Y02W30,1
2001,JP,Y02A10,2
2001,JP,Y02A20,15
2001,JP,Y02A30,26
2001,JP,Y02A40,30
2001,JP,Y02A50,102
2001,JP,Y02A90,12
2001,JP,Y02B10,19
2001,JP,Y02B20,59
2001,JP,Y02B30,71
2001,JP,Y02B40,21
2001,JP,Y02B60,4
2001,JP,Y02B70,76
2001,JP,Y02B80,8
2001,JP,Y02B90,13
2001,JP,Y02C20,31
2001,JP,Y02D10,69
2001,JP,Y02D30,115
2001,JP,Y02D50,1
2001,JP,Y02E10,233
2001,JP,Y02E20,44
2001,JP,Y02E30,36
2001,JP,Y02E40,16
2001,JP,Y02E50,23
2001,JP,Y02E60,1013
2001,JP,Y02E70,7
2001,JP,Y02P10,67
2001,JP,Y02P20,201
2001,JP,Y02P30,1
2001,JP,Y02P40,57
2001,JP,Y02P60,13
2001,JP,Y02P70,418
2001,JP,Y02P80,23
2001,JP,Y02P90,128
2001,JP,Y02T10,833
2001,JP,Y02T30,6
2001,JP,Y02T50,36
2001,JP,Y02T70,8
2001,JP,Y02T90,80
2001,JP,Y02W10,43
2001,JP,Y02W30,106
2001,JP,Y02W90,13
2001,KN,Y02T10,1
2001,KR,Y02A10,17
2001,KR,Y02A20,23
2001,KR,Y02A30,30
2001,KR,Y02A40,200
2001,KR,Y02A50,106
2001,KR,Y02A90,8
2001,KR,Y02B10,13
2001,KR,Y02B20,96
2001,KR,Y02B30,89
2001,KR,Y02B40,143
2001,KR,Y02B60,1
2001,KR,Y02B70,36
2001,KR,Y02B80,1
2001,KR,Y02B90,13
2001,KR,Y02C20,13
2001,KR,Y02D10,57
2001,KR,Y02D30,83
2001,KR,Y02E10,305
2001,KR,Y02E20,24
2001,KR,Y02E30,58
2001,KR,Y02E40,11
2001,KR,Y02E50,76
2001,KR,Y02E60,626
2001,KR,Y02E70,18
2001,KR,Y02P10,69
2001,KR,Y02P20,50
2001,KR,Y02P30,2
2001,KR,Y02P40,73
2001,KR,Y02P60,36
2001,KR,Y02P70,176
2001,KR,Y02P80,9
2001,KR,Y02P90,20
2001,KR,Y02T10,397
2001,KR,Y02T30,3
2001,KR,Y02T50,9
2001,KR,Y02T70,9
2001,KR,Y02T90,9
2001,KR,Y02W10,188
2001,KR,Y02W30,475
2001,KR,Y02W90,20
2001,KW,Y02E60,1
2001,KY,Y02A50,1
2001,KY,Y02B20,2
2001,KY,Y02B70,1
2001,KY,Y02E60,2
2001,LI,Y02A30,1
2001,LI,Y02A50,1
2001,LI,Y02B10,1
2001,LI,Y02B30,1
2001,LI,Y02E10,2
2001,LI,Y02E60,3
2001,LI,Y02P10,1
2001,LI,Y02P20,2
2001,LI,Y02T10,1
2001,LI,Y02W30,1
2001,LT,Y02A10,1
2001,LT,Y02E10,3
2001,LT,Y02E30,1
2001,LT,Y02P60,1
2001,LU,Y02B30,1
2001,LU,Y02E10,2
2001,LU,Y02E30,1
2001,LU,Y02E50,1
2001,LU,Y02E60,4
2001,LU,Y02P20,3
2001,LU,Y02P70,1
2001,LU,Y02T10,2
2001,LU,Y02W30,1
2001,LV,Y02A40,2
2001,LV,Y02A50,2
2001,LV,Y02E10,1
2001,LV,Y02P10,1
2001,LV,Y02P20,1
2001,LV,Y02P60,1
2001,LV,Y02W10,2
2001,LV,Y02W30,1
2001,MA,Y02E10,1
2001,MA,Y02P10,1
2001,MA,Y02W10,1
2001,MD,Y02A20,1
2001,MD,Y02A40,2
2001,MD,Y02E10,24
2001,MD,Y02E40,1
2001,MD,Y02P10,1
2001,MD,Y02P60,2
2001,MD,Y02T10,2
2001,MD,Y02T70,1
2001,ML,Y02E10,1
2001,MT,Y02P90,1
2001,MU,Y02P10,1
2001,MX,Y02A30,2
2001,MX,Y02A40,4
2001,MX,Y02B30,2
2001,MX,Y02B90,1
2001,MX,Y02C20,1
2001,MX,Y02D10,1
2001,MX,Y02E10,4
2001,MX,Y02E30,1
2001,MX,Y02E40,1
2001,MX,Y02E60,1
2001,MX,Y02P10,1
2001,MX,Y02P20,3
2001,MX,Y02P40,1
2001,MX,Y02P70,1
2001,MX,Y02P80,1
2001,MX,Y02T10,1
2001,MX,Y02W10,3
2001,MX,Y02W30,2
2001,MY,Y02A20,2
2001,MY,Y02A50,3
2001,MY,Y02B90,1
2001,MY,Y02E50,1
2001,MY,Y02E60,2
2001,MY,Y02P60,1
2001,MY,Y02T10,2
2001,MY,Y02W10,1
2001,NA,Y02P20,1
2001,NE,Y02A40,1
2001,NE,Y02E10,1
2001,NG,Y02P20,1
2001,NL,Y02A20,8
2001,NL,Y02A30,7
2001,NL,Y02A40,40
2001,NL,Y02A50,14
2001,NL,Y02A90,4
2001,NL,Y02B10,14
2001,NL,Y02B20,37
2001,NL,Y02B30,10
2001,NL,Y02B70,24
2001,NL,Y02B80,1
2001,NL,Y02C20,3
2001,NL,Y02D10,12
2001,NL,Y02D30,10
2001,NL,Y02E10,35
2001,NL,Y02E20,12
2001,NL,Y02E30,1
2001,NL,Y02E50,11
2001,NL,Y02E60,37
2001,NL,Y02E70,2
2001,NL,Y02P10,7
2001,NL,Y02P20,27
2001,NL,Y02P40,8
2001,NL,Y02P60,7
2001,NL,Y02P70,18
2001,NL,Y02P80,1
2001,NL,Y02P90,5
2001,NL,Y02T10,14
2001,NL,Y02T50,2
2001,NL,Y02T70,1
2001,NL,Y02T90,1
2001,NL,Y02W10,8
2001,NL,Y02W30,28
2001,NL,Y02W90,1
2001,NO,Y02A10,1
2001,NO,Y02A20,1
2001,NO,Y02A40,17
2001,NO,Y02A50,6
2001,NO,Y02A90,2
2001,NO,Y02B30,2
2001,NO,Y02B60,1
2001,NO,Y02B70,1
2001,NO,Y02B90,1
2001,NO,Y02C20,3
2001,NO,Y02E10,13
2001,NO,Y02E20,3
2001,NO,Y02E40,2
2001,NO,Y02E60,5
2001,NO,Y02P10,4
2001,NO,Y02P20,5
2001,NO,Y02P30,1
2001,NO,Y02P70,1
2001,NO,Y02T10,3
2001,NO,Y02T50,2
2001,NO,Y02T70,3
2001,NO,Y02W10,2
2001,NO,Y02W30,2
2001,NZ,Y02A10,1
2001,NZ,Y02A40,2
2001,NZ,Y02A50,3
2001,NZ,Y02B20,1
2001,NZ,Y02B70,1
2001,NZ,Y02B90,1
2001,NZ,Y02C20,1
2001,NZ,Y02D30,1
2001,NZ,Y02E10,2
2001,NZ,Y02E20,1
2001,NZ,Y02E40,1
2001,NZ,Y02E50,1
2001,NZ,Y02E60,6
2001,NZ,Y02P20,2
2001,NZ,Y02P60,1
2001,NZ,Y02T50,2
2001,NZ,Y02W10,1
2001,NZ,Y02W30,6
2001,NZ,Y02W90,1
2001,PA,Y02E10,1
2001,PA,Y02T10,1
2001,PE,Y02T10,1
2001,PH,Y02E10,1
2001,PL,Y02A20,2
2001,PL,Y02A40,7
2001,PL,Y02A50,2
2001,PL,Y02B30,1
2001,PL,Y02B70,1
2001,PL,Y02E10,17
2001,PL,Y02E20,4
2001,PL,Y02E50,8
2001,PL,Y02E60,5
2001,PL,Y02P20,6
2001,PL,Y02P30,1
2001,PL,Y02P60,2
2001,PL,Y02T10,5
2001,PL,Y02T70,1
2001,PL,Y02W10,8
2001,PL,Y02W30,17
2001,PT,Y02A40,1
2001,PT,Y02A90,1
2001,PT,Y02B40,1
2001,PT,Y02E10,6
2001,PT,Y02E30,1
2001,PT,Y02E60,2
2001,PT,Y02E70,1
2001,PT,Y02P20,1
2001,RO,Y02A20,1
2001,RO,Y02A40,1
2001,RO,Y02A50,1
2001,RO,Y02E10,10
2001,RO,Y02E20,1
2001,RO,Y02E40,1
2001,RO,Y02E60,4
2001,RO,Y02P10,1
2001,RO,Y02P60,1
2001,RO,Y02T10,3
2001,RO,Y02W10,1
2001,RO,Y02W30,2
2001,RU,Y02A20,3
2001,RU,Y02A30,2
2001,RU,Y02A40,7
2001,RU,Y02A50,4
2001,RU,Y02A90,1
2001,RU,Y02B10,1
2001,RU,Y02B20,1
2001,RU,Y02B30,2
2001,RU,Y02C20,2
2001,RU,Y02E10,7
2001,RU,Y02E20,3
2001,RU,Y02E30,11
2001,RU,Y02E50,5
2001,RU,Y02E60,7
2001,RU,Y02E70,1
2001,RU,Y02P10,18
2001,RU,Y02P20,11
2001,RU,Y02P30,2
2001,RU,Y02P40,3
2001,RU,Y02P60,1
2001,RU,Y02P70,3
2001,RU,Y02P80,1
2001,RU,Y02P90,3
2001,RU,Y02T10,10
2001,RU,Y02W10,5
2001,RU,Y02W30,5
2001,SA,Y02A20,2
2001,SA,Y02A50,1
2001,SA,Y02E10,1
2001,SA,Y02P20,2
2001,SA,Y02W10,2
2001,SE,Y02A30,1
2001,SE,Y02A40,6
2001,SE,Y02A50,16
2001,SE,Y02A90,7
2001,SE,Y02B20,1
2001,SE,Y02B30,11
2001,SE,Y02B70,8
2001,SE,Y02B90,2
2001,SE,Y02C20,2
2001,SE,Y02D10,2
2001,SE,Y02D30,16
2001,SE,Y02E10,20
2001,SE,Y02E20,8
2001,SE,Y02E30,9
2001,SE,Y02E40,7
2001,SE,Y02E50,3
2001,SE,Y02E60,30
2001,SE,Y02E70,1
2001,SE,Y02P10,6
2001,SE,Y02P20,13
2001,SE,Y02P40,2
2001,SE,Y02P60,4
2001,SE,Y02P70,7
2001,SE,Y02P80,3
2001,SE,Y02P90,2
2001,SE,Y02T10,35
2001,SE,Y02T30,2
2001,SE,Y02T50,2
2001,SE,Y02T70,2
2001,SE,Y02W10,4
2001,SE,Y02W30,11
2001,SG,Y02A40,1
2001,SG,Y02B90,1
2001,SG,Y02D10,3
2001,SG,Y02D30,2
2001,SG,Y02E10,1
2001,SG,Y02E30,1
2001,SG,Y02E60,6
2001,SG,Y02P10,3
2001,SG,Y02P20,1
2001,SG,Y02P60,1
2001,SG,Y02P70,4
2001,SG,Y02P80,2
2001,SG,Y02P90,1
2001,SG,Y02T50,1
2001,SI,Y02B10,1
2001,SI,Y02B40,1
2001,SI,Y02E10,7
2001,SI,Y02P20,1
2001,SI,Y02W10,1
2001,SI,Y02W30,2
2001,SK,Y02A20,1
2001,SK,Y02B30,1
2001,SK,Y02E10,6
2001,SK,Y02E60,4
2001,SK,Y02P10,1
2001,SK,Y02P20,1
2001,SK,Y02P60,1
2001,SK,Y02T10,4
2001,SK,Y02W10,5
2001,SK,Y02W30,3
2001,SL,Y02P20,1
2001,SM,Y02E50,1
2001,ST,Y02A50,1
2001,TC,Y02W10,1
2001,TH,Y02A50,3
2001,TH,Y02E60,1
2001,TJ,Y02B40,1
2001,TJ,Y02E10,1
2001,TJ,Y02P10,1
2001,TN,Y02A50,1
2001,TR,Y02B30,2
2001,TR,Y02B40,1
2001,TR,Y02B70,1
2001,TR,Y02E10,4
2001,TR,Y02E30,1
2001,TR,Y02E50,1
2001,TR,Y02P10,1
2001,TR,Y02P70,2
2001,TR,Y02T10,1
2001,TR,Y02T70,1
2001,TR,Y02W10,1
2001,TR,Y02W30,1
2001,TW,Y02A20,8
2001,TW,Y02A30,8
2001,TW,Y02A40,45
2001,TW,Y02A50,6
2001,TW,Y02A90,2
2001,TW,Y02B10,9
2001,TW,Y02B20,26
2001,TW,Y02B30,20
2001,TW,Y02B40,1
2001,TW,Y02B60,1
2001,TW,Y02B70,28
2001,TW,Y02C20,1
2001,TW,Y02D10,14
2001,TW,Y02D30,7
2001,TW,Y02E10,56
2001,TW,Y02E40,4
2001,TW,Y02E50,4
2001,TW,Y02E60,207
2001,TW,Y02E70,4
2001,TW,Y02P10,15
2001,TW,Y02P20,12
2001,TW,Y02P40,1
2001,TW,Y02P60,14
2001,TW,Y02P70,31
2001,TW,Y02P80,9
2001,TW,Y02P90,14
2001,TW,Y02T10,42
2001,TW,Y02T70,1
2001,TW,Y02T90,1
2001,TW,Y02W10,16
2001,TW,Y02W30,30
2001,TW,Y02W90,2
2001,UA,Y02A10,1
2001,UA,Y02A20,1
2001,UA,Y02A30,1
2001,UA,Y02A40,2
2001,UA,Y02A50,1
2001,UA,Y02B30,1
2001,UA,Y02D30,1
2001,UA,Y02E10,7
2001,UA,Y02E20,2
2001,UA,Y02E30,1
2001,UA,Y02E50,1
2001,UA,Y02E60,13
2001,UA,Y02P20,4
2001,UA,Y02T10,2
2001,UA,Y02T50,1
2001,UA,Y02W10,2
2001,UA,Y02W30,2
2001,US,Y02A10,9
2001,US,Y02A20,33
2001,US,Y02A30,47
2001,US,Y02A40,180
2001,US,Y02A50,528
2001,US,Y02A90,123
2001,US,Y02B10,35
2001,US,Y02B20,130
2001,US,Y02B30,120
2001,US,Y02B40,21
2001,US,Y02B50,3
2001,US,Y02B60,20
2001,US,Y02B70,183
2001,US,Y02B80,13
2001,US,Y02B90,74
2001,US,Y02C10,6
2001,US,Y02C20,103
2001,US,Y02D10,299
2001,US,Y02D30,339
2001,US,Y02D50,2
2001,US,Y02D70,2
2001,US,Y02E10,328
2001,US,Y02E20,89
2001,US,Y02E30,70
2001,US,Y02E40,71
2001,US,Y02E50,66
2001,US,Y02E60,1300
2001,US,Y02E70,8
2001,US,Y02P10,157
2001,US,Y02P20,561
2001,US,Y02P30,54
2001,US,Y02P40,70
2001,US,Y02P60,39
2001,US,Y02P70,475
2001,US,Y02P80,45
2001,US,Y02P90,246
2001,US,Y02T10,962
2001,US,Y02T30,6
2001,US,Y02T50,267
2001,US,Y02T70,19
2001,US,Y02T90,98
2001,US,Y02W10,86
2001,US,Y02W30,221
2001,US,Y02W90,12
2001,UY,Y02P60,1
2001,VA,Y02P10,1
2001,VE,Y02P20,1
2001,VE,Y02W30,1
2001,VG,Y02A20,1
2001,VG,Y02A50,2
2001,VG,Y02A90,3
2001,VG,Y02D10,1
2001,VG,Y02E20,1
2001,VG,Y02E50,1
2001,VG,Y02P20,1
2001,VG,Y02T10,3
2001,VG,Y02T50,1
2001,VG,Y02T90,2
2001,VG,Y02W30,4
2001,VI,Y02E20,1
2001,VI,Y02E50,1
2001,VI,Y02T50,1
2001,ZA,Y02A40,1
2001,ZA,Y02A50,2
2001,ZA,Y02B10,2
2001,ZA,Y02B70,2
2001,ZA,Y02B90,1
2001,ZA,Y02E10,3
2001,ZA,Y02E20,1
2001,ZA,Y02E30,6
2001,ZA,Y02E50,2
2001,ZA,Y02E60,6
2001,ZA,Y02P10,8
2001,ZA,Y02P20,4
2001,ZA,Y02P70,2
2001,ZA,Y02T10,2
2001,ZA,Y02T50,1
2001,ZA,Y02W10,1
2001,ZA,Y02W30,2
2001,ZW,Y02B10,1
2001,ZW,Y02E10,2
2002,AR,Y02A40,1
2002,AR,Y02A50,1
2002,AR,Y02E10,3
2002,AR,Y02T10,1
2002,AR,Y02W30,1
2002,AT,Y02A20,2
2002,AT,Y02A30,6
2002,AT,Y02A40,3
2002,AT,Y02A50,8
2002,AT,Y02A90,1
2002,AT,Y02B10,8
2002,AT,Y02B20,5
2002,AT,Y02B30,18
2002,AT,Y02B40,1
2002,AT,Y02B70,3
2002,AT,Y02B80,2
2002,AT,Y02B90,2
2002,AT,Y02D10,1
2002,AT,Y02D30,2
2002,AT,Y02E10,26
2002,AT,Y02E20,7
2002,AT,Y02E40,1
2002,AT,Y02E50,8
2002,AT,Y02E60,19
2002,AT,Y02E70,1
2002,AT,Y02P10,10
2002,AT,Y02P20,10
2002,AT,Y02P40,4
2002,AT,Y02P60,1
2002,AT,Y02P70,2
2002,AT,Y02P90,2
2002,AT,Y02T10,44
2002,AT,Y02T30,2
2002,AT,Y02T50,3
2002,AT,Y02W10,8
2002,AT,Y02W30,30
2002,AT,Y02W90,1
2002,AU,Y02A20,11
2002,AU,Y02A30,1
2002,AU,Y02A40,14
2002,AU,Y02A50,27
2002,AU,Y02A90,4
2002,AU,Y02B10,5
2002,AU,Y02B20,2
2002,AU,Y02B30,9
2002,AU,Y02B40,1
2002,AU,Y02B50,1
2002,AU,Y02B70,2
2002,AU,Y02B80,1
2002,AU,Y02B90,3
2002,AU,Y02C20,2
2002,AU,Y02D30,2
2002,AU,Y02E10,38
